LAT,LON,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-36.875,-46.875,0.0993952,0.180982,0.0722177,0.0892083,0.253226,0.043875,0.0922177,0.0620161,0.04825,0.0565726,0.260167,0.142944
-36.875,-46.625,0.0910484,0.165179,0.0640726,0.0808333,0.233347,0.04025,0.0945161,0.0643952,0.0681667,0.0565726,0.278917,0.138992
-36.875,-46.375,0.116976,0.156071,0.0597581,0.0942083,0.196935,0.0465833,0.105524,0.0656452,0.07,0.0560081,0.217333,0.10629
-36.875,-46.125,0.0947177,0.207188,0.0624194,0.103333,0.198911,0.0851667,0.14246,0.0644758,0.0727083,0.0433871,0.192083,0.13379
-36.875,-45.875,0.0997984,0.242143,0.0991936,0.156125,0.190363,0.113292,0.125202,0.0503629,0.0608333,0.05625,0.185375,0.0955242
-36.875,-45.625,0.0983468,0.269732,0.0981048,0.201958,0.18129,0.144833,0.0724597,0.0454032,0.0612083,0.0414919,0.206917,0.100766
-36.875,-45.375,0.0743145,0.285848,0.0665323,0.213458,0.136371,0.1505,0.0690726,0.0410887,0.0569583,0.0357661,0.16575,0.0933871
-36.875,-45.125,0.0696371,0.230223,0.101331,0.17725,0.156935,0.144167,0.0687903,0.0322177,0.0574583,0.0416532,0.168708,0.102298
-36.875,-44.875,0.0599194,0.229018,0.138064,0.120667,0.182218,0.108542,0.0564113,0.0292339,0.06125,0.0475,0.172292,0.0956048
-36.875,-44.625,0.0760484,0.231518,0.119194,0.15525,0.188185,0.1345,0.0711694,0.0354436,0.0655417,0.0510887,0.179625,0.101492
-36.875,-44.375,0.077379,0.180536,0.13121,0.147792,0.276411,0.134542,0.0381855,0.0353629,0.0719583,0.0604435,0.211625,0.0988307
-36.875,-44.125,0.0795161,0.174643,0.178306,0.162417,0.261573,0.13375,0.0400807,0.0469355,0.103125,0.0837903,0.140875,0.0942339
-36.875,-43.875,0.0643145,0.178036,0.201089,0.12725,0.206532,0.121417,0.0350403,0.053629,0.128458,0.114355,0.122375,0.0824597
-36.875,-43.625,0.0753629,0.157812,0.17496,0.105375,0.253105,0.121667,0.0367339,0.0442742,0.149167,0.112621,0.113375,0.0875
-36.875,-43.375,0.0788307,0.149598,0.0585484,0.12225,0.217419,0.088375,0.0331855,0.0621774,0.177833,0.113669,0.139667,0.0904032
-36.875,-43.125,0.0781452,0.147366,0.0503629,0.108542,0.135363,0.0955833,0.0381855,0.0730645,0.201167,0.125484,0.135208,0.0903226
-36.875,-42.875,0.0616532,0.157009,0.0535081,0.0485,0.106573,0.0994583,0.0639919,0.0808468,0.172667,0.06,0.120958,0.0912097
-36.875,-42.625,0.0607258,0.158482,0.115161,0.0365833,0.10379,0.111833,0.084879,0.0681048,0.150333,0.0700806,0.158292,0.0877016
-36.875,-42.375,0.0730645,0.177768,0.171815,0.0529583,0.10371,0.10825,0.0789919,0.0704032,0.152667,0.0831855,0.18725,0.0915323
-36.875,-42.125,0.0716936,0.16375,0.167782,0.0933333,0.0833871,0.119708,0.104637,0.0978629,0.101542,0.0787097,0.170375,0.0917742
-36.875,-41.875,0.0801613,0.156161,0.0769758,0.121833,0.0764113,0.154792,0.0889919,0.0971371,0.097,0.037621,0.189375,0.0897177
-36.875,-41.625,0.0833871,0.118482,0.0900403,0.166958,0.0909677,0.159125,0.0863307,0.0871774,0.107042,0.0317742,0.139,0.0983468
-36.875,-41.375,0.0883871,0.124777,0.0772581,0.152125,0.14246,0.1615,0.070121,0.092379,0.12975,0.0395968,0.113375,0.0945161
-36.875,-41.125,0.0733468,0.0914732,0.0793145,0.146583,0.0809274,0.144375,0.0713306,0.122137,0.235208,0.0452016,0.0954167,0.0996774
-36.875,-40.875,0.0603226,0.0821875,0.0661694,0.0409583,0.0922984,0.10925,0.0676613,0.140323,0.298875,0.0329032,0.119417,0.159597
-36.875,-40.625,0.0662097,0.0624107,0.0560887,0.0637917,0.107661,0.101917,0.0741936,0.16379,0.243583,0.0310484,0.13525,0.154556
-36.875,-40.375,0.0727823,0.0559821,0.0417339,0.1135,0.129637,0.092375,0.0756452,0.155887,0.215542,0.0292742,0.134083,0.155565
-36.875,-40.125,0.0592742,0.0501339,0.0432661,0.170458,0.178831,0.0832917,0.0731855,0.163226,0.209625,0.0418145,0.152583,0.166169
-36.875,-39.875,0.0493548,0.06375,0.0485887,0.17675,0.226129,0.0894167,0.0939516,0.169113,0.204917,0.0433871,0.185958,0.110565
-36.875,-39.625,0.045121,0.0732589,0.053871,0.207167,0.200282,0.124958,0.0938307,0.159194,0.287583,0.056129,0.228875,0.10504
-36.875,-39.375,0.0494758,0.0795536,0.0830645,0.234667,0.15621,0.13575,0.118831,0.179476,0.302542,0.0452016,0.237833,0.113589
-36.875,-39.125,0.0585484,0.0846875,0.0845968,0.249417,0.131089,0.144625,0.148669,0.156653,0.205542,0.0742339,0.209458,0.126855
-36.875,-38.875,0.0645968,0.0801339,0.0615323,0.176583,0.176129,0.138708,0.150605,0.136331,0.167292,0.0810887,0.226417,0.0922177
-36.875,-38.625,0.0645161,0.0734375,0.0757258,0.162125,0.153548,0.139125,0.148024,0.139395,0.16325,0.0740323,0.215833,0.0798387
-36.875,-38.375,0.0566936,0.0930357,0.0821371,0.228125,0.129476,0.127458,0.142863,0.169194,0.1575,0.0410887,0.232125,0.0673387
-36.875,-38.125,0.0580645,0.0841072,0.130565,0.232917,0.136694,0.086,0.142782,0.201613,0.156667,0.0431855,0.234083,0.0509677
-36.875,-37.875,0.0919758,0.106429,0.138548,0.261625,0.173831,0.0831667,0.137742,0.183185,0.201208,0.0364113,0.268625,0.0555242
-36.875,-37.625,0.111573,0.105357,0.13129,0.238917,0.206694,0.098625,0.165847,0.202016,0.215583,0.0598387,0.2575,0.0679839
-36.875,-37.375,0.123831,0.0922768,0.129798,0.122375,0.22121,0.124833,0.187661,0.181734,0.241292,0.0529839,0.280083,0.063629
-36.875,-37.125,0.128065,0.0933929,0.245444,0.134125,0.243871,0.134625,0.170887,0.160242,0.248,0.0935081,0.24075,0.0662097
-36.875,-36.875,0.10379,0.12625,0.18125,0.122667,0.216613,0.1285,0.188871,0.163266,0.274292,0.0536694,0.295917,0.0864516
-36.875,-36.625,0.103145,0.150536,0.178347,0.120875,0.191452,0.126458,0.221089,0.204798,0.258083,0.0646371,0.273333,0.0960887
-36.875,-36.375,0.111492,0.17625,0.147863,0.149667,0.191048,0.125333,0.194032,0.221935,0.2355,0.0801613,0.256458,0.0955242
-36.875,-36.125,0.138589,0.158839,0.198911,0.190833,0.187944,0.145833,0.177621,0.190202,0.230333,0.0976613,0.265542,0.103427
-36.875,-35.875,0.138911,0.163571,0.260968,0.1605,0.187782,0.130042,0.190081,0.165605,0.221,0.114153,0.246875,0.102419
-36.875,-35.625,0.15129,0.213571,0.231855,0.175167,0.172097,0.1125,0.207137,0.15496,0.212792,0.10371,0.2305,0.0967742
-36.875,-35.375,0.1375,0.262545,0.211694,0.233583,0.22375,0.113958,0.20129,0.164879,0.229958,0.0852419,0.23675,0.072621
-36.875,-35.125,0.162016,0.195848,0.202379,0.217667,0.191774,0.12075,0.192016,0.180202,0.222042,0.0983871,0.259708,0.07375
-36.875,-34.875,0.133306,0.148304,0.156734,0.233958,0.133952,0.126833,0.203508,0.200282,0.175208,0.149234,0.162833,0.0807258
-36.875,-34.625,0.123387,0.15375,0.10871,0.156708,0.111169,0.123542,0.215927,0.188508,0.178542,0.180887,0.1595,0.086129
-36.625,-76.875,0,0.00892857,0.0136694,0.00454167,0.0399194,0.141333,0.0539516,0.0769758,0.033,0.0258871,0.0400417,0
-36.625,-76.625,0,0.0147321,0.0106452,0.00470833,0.0490726,0.138625,0.0777822,0.0691532,0.045125,0.0295565,0.047125,0
-36.625,-76.375,4.03E-05,0.0151786,0.00629032,0.00275,0.0483468,0.164958,0.0917339,0.0767339,0.0454583,0.0288306,0.047,0.000524194
-36.625,-76.125,4.03E-05,0.0114732,0.00645161,0.000916667,0.0441129,0.195292,0.107056,0.077379,0.033,0.0358064,0.0377917,0.00245968
-36.625,-75.875,0.00104839,0.00607143,0.00290323,0.006125,0.056371,0.208417,0.073629,0.0943548,0.0145833,0.0299194,0.167875,4.03E-05
-36.625,-75.625,4.03E-05,0.00986607,0.00395161,0.00554167,0.0743145,0.197708,0.125565,0.0906855,0.0139167,0.0255645,0.165792,0.000120968
-36.625,-75.375,0.00165323,0.0133482,0.00254032,0.0045,0.0692742,0.175417,0.149798,0.0770968,0.0124167,0.0454032,0.17125,0.000120968
-36.625,-75.125,0.00100806,0.0345536,0.00282258,0.001875,0.0916532,0.184792,0.140685,0.087621,0.009125,0.0470161,0.21575,4.03E-05
-36.625,-74.875,0.000443548,0.0261607,0.00262097,0.000708333,0.0696371,0.183292,0.143065,0.0971774,0.0230417,0.0431855,0.180292,0.00322581
